Timestamp,P1,P2,P15,P23
2024-01-01 00:00:00,122.314,1.04,28.179,-12.539
2024-01-01 01:00:00,122.314,1.04,28.179,-12.539
2024-01-01 02:00:00,161.232,1.496,37.384,-16.252
2024-01-01 03:00:00,208.49,1.868,48.374,-21.332
2024-01-01 04:00:00,294.665,2.696,68.569,-30.126
2024-01-01 05:00:00,388.392,2.349,88.691,-36.623
2024-01-01 06:00:00,405.425,1.547,89.532,-36.073
2024-01-01 07:00:00,400.478,1.149,89.002,-37.908
2024-01-01 08:00:00,395.116,0.735,88.581,-39.957
2024-01-01 09:00:00,382.026,0.728,87.843,-42.335
2024-01-01 10:00:00,366.073,1.845,86.266,-43.459
2024-01-01 11:00:00,330.801,1.714,78.192,-40.736
2024-01-01 12:00:00,300.223,1.499,70.362,-36.632
2024-01-01 13:00:00,300.223,1.499,70.362,-36.632
2024-01-01 14:00:00,319.681,1.572,75.174,-39.36
2024-01-01 15:00:00,366.073,1.845,86.266,-43.459
2024-01-01 16:00:00,389.083,0.85,88.516,-40.909
2024-01-01 17:00:00,404.469,0.681,89.195,-38.22
2024-01-01 18:00:00,408.33,1.072,89.461,-36.501
2024-01-01 19:00:00,400.851,1.481,88.933,-36.872
2024-01-01 20:00:00,381.738,2.1,87.59,-38.262
2024-01-01 21:00:00,303.005,2.613,70.355,-31.492
2024-01-01 22:00:00,225.168,1.709,51.947,-24.059
2024-01-01 23:00:00,177.911,1.336,40.956,-18.979
2024-01-02 00:00:00,122.314,1.04,28.179,-12.539
2024-01-02 01:00:00,122.314,1.04,28.179,-12.539
2024-01-02 02:00:00,161.232,1.496,37.384,-16.252
2024-01-02 03:00:00,208.49,1.868,48.374,-21.332
2024-01-02 04:00:00,294.665,2.696,68.569,-30.126
2024-01-02 05:00:00,388.392,2.349,88.691,-36.623
2024-01-02 06:00:00,405.425,1.547,89.532,-36.073
2024-01-02 07:00:00,400.478,1.149,89.002,-37.908
2024-01-02 08:00:00,395.116,0.735,88.581,-39.957
2024-01-02 09:00:00,382.026,0.728,87.843,-42.335
2024-01-02 10:00:00,366.073,1.845,86.266,-43.459
2024-01-02 11:00:00,330.801,1.714,78.192,-40.736
2024-01-02 12:00:00,300.223,1.499,70.362,-36.632
2024-01-02 13:00:00,300.223,1.499,70.362,-36.632
2024-01-02 14:00:00,319.681,1.572,75.174,-39.36
2024-01-02 15:00:00,366.073,1.845,86.266,-43.459
2024-01-02 16:00:00,389.083,0.85,88.516,-40.909
2024-01-02 17:00:00,404.469,0.681,89.195,-38.22
2024-01-02 18:00:00,408.33,1.072,89.461,-36.501
2024-01-02 19:00:00,400.851,1.481,88.933,-36.872
2024-01-02 20:00:00,381.738,2.1,87.59,-38.262
2024-01-02 21:00:00,303.005,2.613,70.355,-31.492
2024-01-02 22:00:00,225.168,1.709,51.947,-24.059
2024-01-02 23:00:00,177.911,1.336,40.956,-18.979
2024-01-03 00:00:00,122.314,1.04,28.179,-12.539
2024-01-03 01:00:00,122.314,1.04,28.179,-12.539
2024-01-03 02:00:00,161.232,1.496,37.384,-16.252
2024-01-03 03:00:00,208.49,1.868,48.374,-21.332
2024-01-03 04:00:00,294.665,2.696,68.569,-30.126
2024-01-03 05:00:00,388.392,2.349,88.691,-36.623
2024-01-03 06:00:00,405.425,1.547,89.532,-36.073
2024-01-03 07:00:00,400.478,1.149,89.002,-37.908
2024-01-03 08:00:00,395.116,0.735,88.581,-39.957
2024-01-03 09:00:00,382.026,0.728,87.843,-42.335
2024-01-03 10:00:00,366.073,1.845,86.266,-43.459
2024-01-03 11:00:00,330.801,1.714,78.192,-40.736
2024-01-03 12:00:00,300.223,1.499,70.362,-36.632
2024-01-03 13:00:00,300.223,1.499,70.362,-36.632
2024-01-03 14:00:00,319.681,1.572,75.174,-39.36
2024-01-03 15:00:00,366.073,1.845,86.266,-43.459
2024-01-03 16:00:00,389.083,0.85,88.516,-40.909
2024-01-03 17:00:00,404.469,0.681,89.195,-38.22
2024-01-03 18:00:00,408.33,1.072,89.461,-36.501
2024-01-03 19:00:00,400.851,1.481,88.933,-36.872
2024-01-03 20:00:00,381.738,2.1,87.59,-38.262
2024-01-03 21:00:00,303.005,2.613,70.355,-31.492
2024-01-03 22:00:00,225.168,1.709,51.947,-24.059
2024-01-03 23:00:00,177.911,1.336,40.956,-18.979
2024-01-04 00:00:00,122.314,1.04,28.179,-12.539
2024-01-04 01:00:00,122.314,1.04,28.179,-12.539
2024-01-04 02:00:00,161.232,1.496,37.384,-16.252
2024-01-04 03:00:00,208.49,1.868,48.374,-21.332
2024-01-04 04:00:00,294.665,2.696,68.569,-30.126
2024-01-04 05:00:00,388.392,2.349,88.691,-36.623
2024-01-04 06:00:00,405.425,1.547,89.532,-36.073
2024-01-04 07:00:00,400.478,1.149,89.002,-37.908
2024-01-04 08:00:00,395.116,0.735,88.581,-39.957
2024-01-04 09:00:00,382.026,0.728,87.843,-42.335
2024-01-04 10:00:00,366.073,1.845,86.266,-43.459
2024-01-04 11:00:00,330.801,1.714,78.192,-40.736
2024-01-04 12:00:00,300.223,1.499,70.362,-36.632
2024-01-04 13:00:00,300.223,1.499,70.362,-36.632
2024-01-04 14:00:00,319.681,1.572,75.174,-39.36
2024-01-04 15:00:00,366.073,1.845,86.266,-43.459
2024-01-04 16:00:00,389.083,0.85,88.516,-40.909
2024-01-04 17:00:00,404.469,0.681,89.195,-38.22
2024-01-04 18:00:00,408.33,1.072,89.461,-36.501
2024-01-04 19:00:00,400.851,1.481,88.933,-36.872
2024-01-04 20:00:00,381.738,2.1,87.59,-38.262
2024-01-04 21:00:00,303.005,2.613,70.355,-31.492
2024-01-04 22:00:00,225.168,1.709,51.947,-24.059
2024-01-04 23:00:00,177.911,1.336,40.956,-18.979
2024-01-05 00:00:00,122.314,1.04,28.179,-12.539
2024-01-05 01:00:00,122.314,1.04,28.179,-12.539
2024-01-05 02:00:00,161.232,1.496,37.384,-16.252
2024-01-05 03:00:00,208.49,1.868,48.374,-21.332
2024-01-05 04:00:00,294.665,2.696,68.569,-30.126
2024-01-05 05:00:00,388.392,2.349,88.691,-36.623
2024-01-05 06:00:00,405.425,1.547,89.532,-36.073
2024-01-05 07:00:00,400.478,1.149,89.002,-37.908
2024-01-05 08:00:00,395.116,0.735,88.581,-39.957
2024-01-05 09:00:00,382.026,0.728,87.843,-42.335
2024-01-05 10:00:00,366.073,1.845,86.266,-43.459
2024-01-05 11:00:00,330.801,1.714,78.192,-40.736
2024-01-05 12:00:00,300.223,1.499,70.362,-36.632
2024-01-05 13:00:00,300.223,1.499,70.362,-36.632
2024-01-05 14:00:00,319.681,1.572,75.174,-39.36
2024-01-05 15:00:00,366.073,1.845,86.266,-43.459
2024-01-05 16:00:00,389.083,0.85,88.516,-40.909
2024-01-05 17:00:00,404.469,0.681,89.195,-38.22
2024-01-05 18:00:00,408.33,1.072,89.461,-36.501
2024-01-05 19:00:00,400.851,1.481,88.933,-36.872
2024-01-05 20:00:00,381.738,2.1,87.59,-38.262
2024-01-05 21:00:00,303.005,2.613,70.355,-31.492
2024-01-05 22:00:00,225.168,1.709,51.947,-24.059
2024-01-05 23:00:00,177.911,1.336,40.956,-18.979
2024-01-06 00:00:00,122.314,1.04,28.179,-12.539
2024-01-06 01:00:00,122.314,1.04,28.179,-12.539
2024-01-06 02:00:00,161.232,1.496,37.384,-16.252
2024-01-06 03:00:00,208.49,1.868,48.374,-21.332
2024-01-06 04:00:00,294.665,2.696,68.569,-30.126
2024-01-06 05:00:00,388.392,2.349,88.691,-36.623
2024-01-06 06:00:00,405.425,1.547,89.532,-36.073
2024-01-06 07:00:00,400.478,1.149,89.002,-37.908
2024-01-06 08:00:00,395.116,0.735,88.581,-39.957
2024-01-06 09:00:00,382.026,0.728,87.843,-42.335
2024-01-06 10:00:00,366.073,1.845,86.266,-43.459
2024-01-06 11:00:00,330.801,1.714,78.192,-40.736
2024-01-06 12:00:00,300.223,1.499,70.362,-36.632
2024-01-06 13:00:00,300.223,1.499,70.362,-36.632
2024-01-06 14:00:00,319.681,1.572,75.174,-39.36
2024-01-06 15:00:00,366.073,1.845,86.266,-43.459
2024-01-06 16:00:00,389.083,0.85,88.516,-40.909
2024-01-06 17:00:00,404.469,0.681,89.195,-38.22
2024-01-06 18:00:00,408.33,1.072,89.461,-36.501
2024-01-06 19:00:00,400.851,1.481,88.933,-36.872
2024-01-06 20:00:00,381.738,2.1,87.59,-38.262
2024-01-06 21:00:00,303.005,2.613,70.355,-31.492
2024-01-06 22:00:00,225.168,1.709,51.947,-24.059
2024-01-06 23:00:00,177.911,1.336,40.956,-18.979
2024-01-07 00:00:00,122.314,1.04,28.179,-12.539
2024-01-07 01:00:00,122.314,1.04,28.179,-12.539
2024-01-07 02:00:00,161.232,1.496,37.384,-16.252
2024-01-07 03:00:00,208.49,1.868,48.374,-21.332
2024-01-07 04:00:00,294.665,2.696,68.569,-30.126
2024-01-07 05:00:00,388.392,2.349,88.691,-36.623
2024-01-07 06:00:00,405.425,1.547,89.532,-36.073
2024-01-07 07:00:00,400.478,1.149,89.002,-37.908
2024-01-07 08:00:00,395.116,0.735,88.581,-39.957
2024-01-07 09:00:00,382.026,0.728,87.843,-42.335
2024-01-07 10:00:00,366.073,1.845,86.266,-43.459
2024-01-07 11:00:00,330.801,1.714,78.192,-40.736
2024-01-07 12:00:00,300.223,1.499,70.362,-36.632
2024-01-07 13:00:00,300.223,1.499,70.362,-36.632
2024-01-07 14:00:00,319.681,1.572,75.174,-39.36
2024-01-07 15:00:00,366.073,1.845,86.266,-43.459
2024-01-07 16:00:00,389.083,0.85,88.516,-40.909
2024-01-07 17:00:00,404.469,0.681,89.195,-38.22
2024-01-07 18:00:00,408.33,1.072,89.461,-36.501
2024-01-07 19:00:00,400.851,1.481,88.933,-36.872
2024-01-07 20:00:00,381.738,2.1,87.59,-38.262
2024-01-07 21:00:00,303.005,2.613,70.355,-31.492
2024-01-07 22:00:00,225.168,1.709,51.947,-24.059
2024-01-07 23:00:00,177.911,1.336,40.956,-18.979
2024-01-08 00:00:00,122.314,1.04,28.179,-12.539
2024-01-08 01:00:00,122.314,1.04,28.179,-12.539
2024-01-08 02:00:00,161.232,1.496,37.384,-16.252
2024-01-08 03:00:00,208.49,1.868,48.374,-21.332
2024-01-08 04:00:00,344.219,3.097,97.238,-30.744
2024-01-08 05:00:00,396.543,2.227,102.054,-33.523
2024-01-08 06:00:00,410.06,1.448,101.409,-33.511
2024-01-08 07:00:00,405.512,1.049,101.249,-35.159
2024-01-08 08:00:00,400.742,0.629,101.108,-36.943
2024-01-08 09:00:00,390.512,0.6,101.379,-38.587
2024-01-08 10:00:00,380.162,0.852,101.889,-39.221
2024-01-08 11:00:00,367.645,1.578,101.59,-39.995
2024-01-08 12:00:00,347.918,1.763,98.257,-37.179
2024-01-08 13:00:00,347.918,1.763,98.257,-37.179
2024-01-08 14:00:00,362.643,1.777,100.786,-39.698
2024-01-08 15:00:00,380.162,0.852,101.889,-39.221
2024-01-08 16:00:00,396.031,0.726,101.341,-37.54
2024-01-08 17:00:00,408.813,0.56,100.884,-35.474
2024-01-08 18:00:00,412.515,0.956,100.937,-33.909
2024-01-08 19:00:00,406.12,1.391,101.275,-34.197
2024-01-08 20:00:00,391.98,1.877,101.669,-34.615
2024-01-08 21:00:00,350.89,2.992,98.203,-32.089
2024-01-08 22:00:00,286.372,2.08,85.658,-24.643
2024-01-08 23:00:00,245.363,1.752,76.933,-19.646
2024-01-09 00:00:00,195.734,1.571,65.322,-13.351
2024-01-09 01:00:00,195.734,1.571,65.322,-13.351
2024-01-09 02:00:00,230.637,1.996,73.847,-17.005
2024-01-09 03:00:00,272.055,2.29,83.003,-21.973
2024-01-09 04:00:00,344.219,3.097,97.238,-30.744
2024-01-09 05:00:00,396.543,2.227,102.054,-33.523
2024-01-09 06:00:00,410.06,1.448,101.409,-33.511
2024-01-09 07:00:00,405.512,1.049,101.249,-35.159
2024-01-09 08:00:00,400.742,0.629,101.108,-36.943
2024-01-09 09:00:00,390.512,0.6,101.379,-38.587
2024-01-09 10:00:00,380.162,0.852,101.889,-39.221
2024-01-09 11:00:00,367.645,1.578,101.59,-39.995
2024-01-09 12:00:00,347.918,1.763,98.257,-37.179
2024-01-09 13:00:00,347.918,1.763,98.257,-37.179
2024-01-09 14:00:00,362.643,1.777,100.786,-39.698
2024-01-09 15:00:00,380.162,0.852,101.889,-39.221
2024-01-09 16:00:00,396.031,0.726,101.341,-37.54
2024-01-09 17:00:00,408.813,0.56,100.884,-35.474
2024-01-09 18:00:00,412.515,0.956,100.937,-33.909
2024-01-09 19:00:00,406.12,1.391,101.275,-34.197
2024-01-09 20:00:00,391.98,1.877,101.669,-34.615
2024-01-09 21:00:00,350.89,2.992,98.203,-32.089
2024-01-09 22:00:00,286.372,2.08,85.658,-24.643
2024-01-09 23:00:00,245.363,1.752,76.933,-19.646
2024-01-10 00:00:00,195.734,1.571,65.322,-13.351
2024-01-10 01:00:00,195.734,1.571,65.322,-13.351
2024-01-10 02:00:00,230.637,1.996,73.847,-17.005
2024-01-10 03:00:00,272.055,2.29,83.003,-21.973
2024-01-10 04:00:00,344.219,3.097,97.238,-30.744
2024-01-10 05:00:00,396.543,2.227,102.054,-33.523
2024-01-10 06:00:00,410.06,1.448,101.409,-33.511
2024-01-10 07:00:00,405.512,1.049,101.249,-35.159
2024-01-10 08:00:00,400.742,0.629,101.108,-36.943
2024-01-10 09:00:00,390.512,0.6,101.379,-38.587
2024-01-10 10:00:00,380.162,0.852,101.889,-39.221
2024-01-10 11:00:00,367.645,1.578,101.59,-39.995
2024-01-10 12:00:00,347.918,1.763,98.257,-37.179
2024-01-10 13:00:00,347.918,1.763,98.257,-37.179
2024-01-10 14:00:00,362.643,1.777,100.786,-39.698
2024-01-10 15:00:00,380.162,0.852,101.889,-39.221
2024-01-10 16:00:00,396.031,0.726,101.341,-37.54
2024-01-10 17:00:00,408.813,0.56,100.884,-35.474
2024-01-10 18:00:00,412.515,0.956,100.937,-33.909
2024-01-10 19:00:00,406.12,1.391,101.275,-34.197
2024-01-10 20:00:00,391.98,1.877,101.669,-34.615
2024-01-10 21:00:00,350.89,2.992,98.203,-32.089
2024-01-10 22:00:00,286.372,2.08,85.658,-24.643
2024-01-10 23:00:00,245.363,1.752,76.933,-19.646
2024-01-11 00:00:00,195.734,1.571,65.322,-13.351
2024-01-11 01:00:00,195.734,1.571,65.322,-13.351
2024-01-11 02:00:00,230.637,1.996,73.847,-17.005
2024-01-11 03:00:00,272.055,2.29,83.003,-21.973
2024-01-11 04:00:00,344.219,3.097,97.238,-30.744
2024-01-11 05:00:00,396.543,2.227,102.054,-33.523
2024-01-11 06:00:00,410.06,1.448,101.409,-33.511
2024-01-11 07:00:00,405.512,1.049,101.249,-35.159
2024-01-11 08:00:00,400.742,0.629,101.108,-36.943
2024-01-11 09:00:00,390.512,0.6,101.379,-38.587
2024-01-11 10:00:00,380.162,0.852,101.889,-39.221
2024-01-11 11:00:00,367.645,1.578,101.59,-39.995
2024-01-11 12:00:00,347.918,1.763,98.257,-37.179
2024-01-11 13:00:00,347.918,1.763,98.257,-37.179
2024-01-11 14:00:00,362.643,1.777,100.786,-39.698
2024-01-11 15:00:00,380.162,0.852,101.889,-39.221
2024-01-11 16:00:00,396.031,0.726,101.341,-37.54
2024-01-11 17:00:00,408.813,0.56,100.884,-35.474
2024-01-11 18:00:00,412.515,0.956,100.937,-33.909
2024-01-11 19:00:00,406.12,1.391,101.275,-34.197
2024-01-11 20:00:00,391.98,1.877,101.669,-34.615
2024-01-11 21:00:00,350.89,2.992,98.203,-32.089
2024-01-11 22:00:00,286.372,2.08,85.658,-24.643
2024-01-11 23:00:00,245.363,1.752,76.933,-19.646
2024-01-12 00:00:00,195.734,1.571,65.322,-13.351
2024-01-12 01:00:00,195.734,1.571,65.322,-13.351
2024-01-12 02:00:00,230.637,1.996,73.847,-17.005
2024-01-12 03:00:00,272.055,2.29,83.003,-21.973
2024-01-12 04:00:00,344.219,3.097,97.238,-30.744
2024-01-12 05:00:00,396.543,2.227,102.054,-33.523
2024-01-12 06:00:00,410.06,1.449,101.409,-33.511
2024-01-12 07:00:00,405.514,1.055,101.25,-35.162
2024-01-12 08:00:00,400.748,0.643,101.11,-36.949
2024-01-12 09:00:00,390.526,0.625,101.383,-38.599
2024-01-12 10:00:00,380.193,0.89,101.896,-39.239
2024-01-12 11:00:00,367.728,1.629,101.609,-40.026
2024-01-12 12:00:00,348.147,1.839,98.316,-37.253
2024-01-12 13:00:00,348.217,1.863,98.334,-37.276
2024-01-12 14:00:00,362.912,1.895,100.85,-39.783
2024-01-12 15:00:00,380.284,1.005,101.92,-39.291
2024-01-12 16:00:00,396.113,0.911,101.378,-37.629
2024-01-12 17:00:00,408.882,0.775,100.919,-35.571
2024-01-12 18:00:00,412.595,1.205,100.978,-34.027
2024-01-12 19:00:00,406.239,1.68,101.331,-34.345
2024-01-12 20:00:00,392.213,2.207,101.734,-34.791
2024-01-12 21:00:00,352.089,3.377,98.509,-32.472
2024-01-12 22:00:00,287.829,2.52,86.087,-25.076
2024-01-12 23:00:00,247.048,2.242,77.467,-20.128
2024-01-13 00:00:00,197.669,2.102,65.957,-13.841
2024-01-13 01:00:00,197.878,2.16,66.026,-13.895
2024-01-13 02:00:00,232.952,2.648,74.614,-17.664
2024-01-13 03:00:00,274.524,3.015,83.744,-22.694
2024-01-13 04:00:00,346.72,3.891,97.889,-31.536
2024-01-13 05:00:00,397.035,3.064,102.22,-33.991
2024-01-13 06:00:00,410.392,2.364,101.571,-33.968
2024-01-13 07:00:00,405.896,2.061,101.431,-35.645
2024-01-13 08:00:00,401.184,1.744,101.312,-37.456
2024-01-13 09:00:00,391.216,1.812,101.578,-39.128
2024-01-13 10:00:00,381.181,2.154,102.149,-39.804
2024-01-13 11:00:00,369.555,2.861,102.036,-40.759
2024-01-13 12:00:00,352.399,3.281,99.396,-38.622
2024-01-13 13:00:00,352.692,3.382,99.47,-38.716
2024-01-13 14:00:00,365.771,3.295,101.526,-40.717
2024-01-13 15:00:00,381.551,2.651,102.247,-40.021
2024-01-13 16:00:00,396.858,2.623,101.708,-38.421
2024-01-13 17:00:00,409.43,2.539,101.194,-36.329
2024-01-13 18:00:00,413.156,3.015,101.264,-34.84
2024-01-13 19:00:00,406.981,3.562,101.679,-35.263
2024-01-13 20:00:00,393.518,4.16,102.106,-35.789
2024-01-13 21:00:00,358.342,5.451,100.074,-34.466
2024-01-13 22:00:00,294.822,4.718,88.127,-27.137
2024-01-13 23:00:00,254.513,4.53,79.799,-22.234
2024-01-14 00:00:00,205.623,4.494,68.616,-15.98
2024-01-14 01:00:00,206.086,4.641,68.774,-16.111
2024-01-14 02:00:00,241.238,5.16,77.295,-19.967
2024-01-14 03:00:00,282.811,5.606,86.207,-25.089
2024-01-14 04:00:00,354.594,6.518,99.893,-34.018
2024-01-14 05:00:00,398.468,5.694,102.711,-35.351
2024-01-14 06:00:00,411.311,5.094,102.02,-35.213
2024-01-14 07:00:00,406.901,4.917,101.91,-36.9
2024-01-14 08:00:00,402.287,4.727,101.823,-38.718
2024-01-14 09:00:00,392.863,4.904,102.061,-40.408
2024-01-14 10:00:00,383.394,5.332,102.738,-41.159
2024-01-14 11:00:00,373.052,5.626,102.84,-42.186
2024-01-14 12:00:00,361.57,6.655,101.651,-41.517
2024-01-14 13:00:00,361.948,6.832,101.741,-41.631
2024-01-14 14:00:00,370.429,6.462,102.611,-42.445
2024-01-14 15:00:00,383.988,6.255,102.898,-41.535
2024-01-14 16:00:00,398.328,6.292,102.36,-39.957
2024-01-14 17:00:00,410.479,6.252,101.724,-37.753
2024-01-14 18:00:00,414.206,6.768,101.802,-36.333
2024-01-14 19:00:00,408.352,7.4,102.325,-36.93
2024-01-14 20:00:00,395.826,8.082,102.798,-37.606
2024-01-14 21:00:00,368.631,9.443,102.546,-37.672
2024-01-14 22:00:00,307.477,9.009,91.746,-30.827
2024-01-14 23:00:00,267.844,8.957,83.85,-25.939
2024-01-15 00:00:00,219.632,9.093,73.441,-19.811
2024-01-15 01:00:00,220.345,9.332,73.68,-20.0
2024-01-15 02:00:00,255.439,9.865,81.716,-23.841
2024-01-15 03:00:00,296.804,10.361,90.28,-29.097
2024-01-15 04:00:00,366.95,11.191,102.891,-37.842
2024-01-15 05:00:00,400.62,10.386,103.599,-37.534
2024-01-15 06:00:00,412.74,9.879,102.723,-37.118
2024-01-15 07:00:00,408.45,9.842,102.652,-38.802
2024-01-15 08:00:00,403.968,9.792,102.606,-40.611
2024-01-15 09:00:00,395.222,10.096,102.896,-42.379
2024-01-15 10:00:00,386.647,10.62,103.609,-43.209
2024-01-15 11:00:00,377.625,10.913,103.86,-44.225
2024-01-15 12:00:00,369.584,11.609,103.529,-44.161
2024-01-15 13:00:00,369.884,11.842,103.598,-44.269
2024-01-15 14:00:00,375.78,11.713,103.818,-44.627
2024-01-15 15:00:00,387.43,12.001,103.823,-43.713
2024-01-15 16:00:00,400.409,12.103,103.288,-42.105
2024-01-15 17:00:00,411.936,12.098,102.463,-39.688
2024-01-15 18:00:00,415.65,12.661,102.547,-38.349
2024-01-15 19:00:00,410.238,13.392,103.22,-39.202
2024-01-15 20:00:00,398.773,14.184,103.871,-40.191
2024-01-15 21:00:00,377.096,15.07,104.478,-40.636
2024-01-15 22:00:00,325.55,15.534,96.78,-36.11
2024-01-15 23:00:00,286.844,15.643,89.451,-31.241
2024-01-16 00:00:00,239.539,15.93,79.846,-25.08
2024-01-16 01:00:00,240.493,16.264,80.143,-25.333
2024-01-16 02:00:00,275.355,16.852,87.684,-29.301
2024-01-16 03:00:00,316.254,17.377,95.773,-34.689
2024-01-16 04:00:00,376.592,17.502,105.095,-41.145
2024-01-16 05:00:00,403.383,17.3,104.784,-40.38
2024-01-16 06:00:00,414.549,16.87,103.62,-39.508
2024-01-16 07:00:00,410.406,16.977,103.595,-41.179
2024-01-16 08:00:00,406.086,17.072,103.597,-42.969
2024-01-16 09:00:00,397.997,17.519,104.088,-44.945
2024-01-16 10:00:00,390.671,18.143,104.711,-45.828
2024-01-16 11:00:00,382.744,18.554,105.176,-46.952
2024-01-16 12:00:00,376.719,19.026,105.124,-46.955
2024-01-16 13:00:00,377.022,19.397,105.189,-47.079
2024-01-16 14:00:00,381.547,19.638,105.212,-47.398
2024-01-16 15:00:00,391.573,19.997,104.963,-46.432
2024-01-16 16:00:00,402.928,20.154,104.417,-44.69
2024-01-16 17:00:00,413.65,20.17,103.338,-41.913
2024-01-16 18:00:00,417.332,20.779,103.421,-40.646
2024-01-16 19:00:00,408.388,21.738,93.179,-44.596
2024-01-16 20:00:00,396.174,22.615,92.759,-46.196
2024-01-16 21:00:00,370.538,23.704,90.784,-47.82
2024-01-16 22:00:00,301.34,24.081,75.051,-42.445
2024-01-16 23:00:00,255.436,24.348,64.49,-37.604
2024-01-17 00:00:00,201.206,24.781,52.139,-31.362
2024-01-17 01:00:00,202.584,25.21,52.559,-31.687
2024-01-17 02:00:00,242.892,25.854,62.148,-35.813
2024-01-17 03:00:00,291.551,26.411,73.549,-41.317
2024-01-17 04:00:00,370.784,26.671,91.594,-48.503
2024-01-17 05:00:00,401.496,26.564,94.269,-46.367
2024-01-17 06:00:00,413.102,26.243,94.17,-44.834
2024-01-17 07:00:00,408.854,26.484,93.883,-46.638
2024-01-17 08:00:00,404.41,26.713,93.599,-48.569
2024-01-17 09:00:00,395.841,26.824,93.282,-50.869
2024-01-17 10:00:00,387.534,27.085,93.27,-52.147
2024-01-17 11:00:00,378.506,27.127,92.778,-53.534
2024-01-17 12:00:00,370.694,27.217,91.822,-53.878
2024-01-17 13:00:00,370.694,27.217,91.822,-53.878
2024-01-17 14:00:00,376.112,27.093,92.348,-53.764
2024-01-17 15:00:00,387.534,27.085,93.27,-52.147
2024-01-17 16:00:00,400.226,26.865,93.681,-49.605
2024-01-17 17:00:00,411.519,26.499,93.573,-46.246
2024-01-17 18:00:00,415.24,26.703,93.822,-44.799
2024-01-17 19:00:00,409.917,27.15,94.095,-46.166
2024-01-17 20:00:00,398.455,27.657,93.811,-47.915
2024-01-17 21:00:00,376.006,28.236,92.444,-49.378
2024-01-17 22:00:00,315.418,28.411,79.338,-45.78
2024-01-17 23:00:00,268.161,28.283,68.369,-40.61
2024-01-18 00:00:00,212.564,28.316,55.607,-34.036
2024-01-18 01:00:00,212.564,28.316,55.607,-34.036
2024-01-18 02:00:00,251.482,28.518,64.766,-37.839
2024-01-18 03:00:00,298.739,28.63,75.737,-43.016
2024-01-18 04:00:00,372.919,28.417,92.243,-49.089
2024-01-18 05:00:00,401.991,27.873,94.537,-46.809
2024-01-18 06:00:00,413.305,27.115,94.297,-45.061
2024-01-18 07:00:00,408.964,26.924,93.95,-46.751
2024-01-18 08:00:00,404.41,26.713,93.599,-48.569
2024-01-18 09:00:00,395.841,26.824,93.282,-50.869
2024-01-18 10:00:00,387.534,27.085,93.27,-52.147
2024-01-18 11:00:00,378.506,27.127,92.778,-53.534
2024-01-18 12:00:00,370.694,27.217,91.822,-53.878
2024-01-18 13:00:00,370.694,27.217,91.822,-53.878
2024-01-18 14:00:00,376.112,27.093,92.348,-53.764
2024-01-18 15:00:00,387.534,27.085,93.27,-52.147
2024-01-18 16:00:00,400.226,26.865,93.681,-49.605
2024-01-18 17:00:00,411.519,26.499,93.573,-46.246
2024-01-18 18:00:00,415.24,26.703,93.822,-44.799
2024-01-18 19:00:00,409.917,27.15,94.095,-46.166
2024-01-18 20:00:00,398.455,27.657,93.811,-47.915
2024-01-18 21:00:00,376.006,28.236,92.444,-49.378
2024-01-18 22:00:00,315.418,28.411,79.338,-45.78
2024-01-18 23:00:00,268.161,28.283,68.369,-40.61
2024-01-19 00:00:00,212.564,28.316,55.607,-34.036
2024-01-19 01:00:00,212.564,28.316,55.607,-34.036
2024-01-19 02:00:00,251.482,28.518,64.766,-37.839
2024-01-19 03:00:00,298.739,28.63,75.737,-43.016
2024-01-19 04:00:00,372.919,28.417,92.243,-49.089
2024-01-19 05:00:00,401.991,27.873,94.537,-46.809
2024-01-19 06:00:00,413.305,27.115,94.297,-45.061
2024-01-19 07:00:00,408.964,26.924,93.95,-46.751
2024-01-19 08:00:00,404.41,26.713,93.599,-48.569
2024-01-19 09:00:00,395.841,26.824,93.282,-50.869
2024-01-19 10:00:00,387.534,27.085,93.27,-52.147
2024-01-19 11:00:00,378.506,27.127,92.778,-53.534
2024-01-19 12:00:00,370.694,27.217,91.822,-53.878
2024-01-19 13:00:00,370.694,27.217,91.822,-53.878
2024-01-19 14:00:00,376.112,27.093,92.348,-53.764
2024-01-19 15:00:00,387.534,27.085,93.27,-52.147
2024-01-19 16:00:00,400.226,26.865,93.681,-49.605
2024-01-19 17:00:00,411.519,26.499,93.573,-46.246
2024-01-19 18:00:00,415.24,26.703,93.822,-44.799
2024-01-19 19:00:00,409.917,27.15,94.095,-46.166
2024-01-19 20:00:00,398.455,27.657,93.811,-47.915
2024-01-19 21:00:00,376.006,28.236,92.444,-49.378
2024-01-19 22:00:00,315.418,28.411,79.338,-45.78
2024-01-19 23:00:00,268.161,28.283,68.369,-40.61
2024-01-20 00:00:00,212.564,28.316,55.607,-34.036
2024-01-20 01:00:00,212.564,28.316,55.607,-34.036
2024-01-20 02:00:00,251.482,28.518,64.766,-37.839
2024-01-20 03:00:00,298.739,28.63,75.737,-43.016
2024-01-20 04:00:00,372.919,28.417,92.243,-49.089
2024-01-20 05:00:00,401.991,27.873,94.537,-46.809
2024-01-20 06:00:00,413.305,27.115,94.297,-45.061
2024-01-20 07:00:00,408.964,26.924,93.95,-46.751
2024-01-20 08:00:00,404.41,26.713,93.599,-48.569
2024-01-20 09:00:00,395.841,26.824,93.282,-50.869
